relative_path,domain,root_type,top_len,record_count,top_keys,bytes,shape_json
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/graph_traversal_request.schema.json,other,dict,8,,$schema|$id|title|description|type|additionalProperties|required|properties,752,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""description"", ""type"", ""additionalProperties"", ""required"", ""properties""], ""len"": 8}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/graph_traversal_response.schema.json,other,dict,8,,$schema|$id|title|description|type|additionalProperties|required|properties,648,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""description"", ""type"", ""additionalProperties"", ""required"", ""properties""], ""len"": 8}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/graph_view_edge.schema.json,other,dict,8,,$schema|$id|title|description|type|additionalProperties|required|properties,834,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""description"", ""type"", ""additionalProperties"", ""required"", ""properties""], ""len"": 8}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/graph_view_layout.schema.json,other,dict,8,,$schema|$id|title|description|type|additionalProperties|required|properties,633,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""description"", ""type"", ""additionalProperties"", ""required"", ""properties""], ""len"": 8}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/graph_view_node.schema.json,other,dict,8,,$schema|$id|title|description|type|additionalProperties|required|properties,780,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""description"", ""type"", ""additionalProperties"", ""required"", ""properties""], ""len"": 8}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/item.schema.json,items,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1684,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/karma_regression_test.schema.json,other,dict,5,,$schema|title|type|required|properties,330,"{""type"": ""dict"", ""keys"": [""$schema"", ""title"", ""type"", ""required"", ""properties""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/kg_edge.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,644,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/kg_node.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,552,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/provenance.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1372,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/rag_chunk.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,725,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/relationship_index.schema.json,other,dict,8,,$schema|$id|title|description|type|additionalProperties|required|properties,1567,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""description"", ""type"", ""additionalProperties"", ""required"", ""properties""], ""len"": 8}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/relationship_reason.schema.json,other,dict,8,,$schema|$id|title|description|type|additionalProperties|required|properties,655,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""description"", ""type"", ""additionalProperties"", ""required"", ""properties""], ""len"": 8}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/rune.schema.json,runes,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1616,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/source_claim.schema.json,ai,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1615,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/source_refresh_job.schema.json,other,dict,5,,$schema|title|type|required|properties,590,"{""type"": ""dict"", ""keys"": [""$schema"", ""title"", ""type"", ""required"", ""properties""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/spell.schema.json,spells,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1492,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/synergy.schema.json,synergies,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1109,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/schemas/validation_report.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,581,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/source_policy/approved_sources.json,other,dict,9,,schema_version|database_version|created_at|policy_name|source_policy|game_scope|patch_context|approved_source_families|technical_non_game_exceptions,3807,"{""type"": ""dict"", ""keys"": [""schema_version"", ""database_version"", ""created_at"", ""policy_name"", ""source_policy"", ""game_scope"", ""patch_context"", ""approved_source_families"", ""technical_non_game_exceptions""], ""len"": 9}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/source_policy/approved_sources_snapshot.json,other,dict,4,,version|allowed_source_families|allowed_source_patterns|blocked_source_patterns,1007,"{""type"": ""dict"", ""keys"": [""version"", ""allowed_source_families"", ""allowed_source_patterns"", ""blocked_source_patterns""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/source_policy/blocked_sources.json,other,dict,6,,schema_version|database_version|blocked_source_policy|reason|blocked_source_patterns|blocked_mechanic_sources,1175,"{""type"": ""dict"", ""keys"": [""schema_version"", ""database_version"", ""blocked_source_policy"", ""reason"", ""blocked_source_patterns"", ""blocked_mechanic_sources""], ""len"": 6}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/source_policy/champion_ability_source_priority.json,champions,dict,5,,version|ability_identity_priority|ability_numeric_mechanics_priority|strategy_build_priority|strict_rule,407,"{""type"": ""dict"", ""keys"": [""version"", ""ability_identity_priority"", ""ability_numeric_mechanics_priority"", ""strategy_build_priority"", ""strict_rule""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/source_policy/no_lol_pc_overwrite_rules.json,other,dict,2,,schema_version|rules,784,"{""type"": ""dict"", ""keys"": [""schema_version"", ""rules""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/source_policy/source_priority_rules.json,other,dict,4,,schema_version|database_version|priority_matrix|conflict_resolution,1643,"{""type"": ""dict"", ""keys"": [""schema_version"", ""database_version"", ""priority_matrix"", ""conflict_resolution""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/source_policy/source_refresh_queue_seed.json,other,dict,5,,schema_version|database_version|patch_version|queue_groups|seed_urls,1489,"{""type"": ""dict"", ""keys"": [""schema_version"", ""database_version"", ""patch_version"", ""queue_groups"", ""seed_urls""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/source_policy/source_url_allowlist_regex.json,other,dict,3,,allowed_game_url_patterns|technical_non_game_exceptions|blocked_source_patterns,1748,"{""type"": ""dict"", ""keys"": [""allowed_game_url_patterns"", ""technical_non_game_exceptions"", ""blocked_source_patterns""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/source_policy/wild_rift_only_validation_rules.json,other,dict,7,,schema_version|database_version|game_scope_required|entity_required_fields|url_gate|wiki_wr_prefix_gate|reject_on,1728,"{""type"": ""dict"", ""keys"": [""schema_version"", ""database_version"", ""game_scope_required"", ""entity_required_fields"", ""url_gate"", ""wiki_wr_prefix_gate"", ""reject_on""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/source_policy/wr_meta_limited_use_policy.json,other,dict,5,,schema_version|source_family|allowed_use|forbidden_use|output_rule,547,"{""type"": ""dict"", ""keys"": [""schema_version"", ""source_family"", ""allowed_use"", ""forbidden_use"", ""output_rule""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/ui/accessibility_spec.json,other,dict,3,,version|requirements|graph_alt_text_template,428,"{""type"": ""dict"", ""keys"": [""version"", ""requirements"", ""graph_alt_text_template""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/ui/design_tokens_graph.json,other,dict,3,,version|tokens|note,500,"{""type"": ""dict"", ""keys"": [""version"", ""tokens"", ""note""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/ui/graph_canvas_state_machine.json,other,dict,3,,version|states|transitions,863,"{""type"": ""dict"", ""keys"": [""version"", ""states"", ""transitions""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/ui/graph_empty_loading_error_states.json,other,dict,2,,version|states,784,"{""type"": ""dict"", ""keys"": [""version"", ""states""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/ui/relationship_explorer_component_spec.json,other,dict,9,,version|component|purpose|routes|panels|states|data_inputs|implementation_options|accessibility,1514,"{""type"": ""dict"", ""keys"": [""version"", ""component"", ""purpose"", ""routes"", ""panels"", ""states"", ""data_inputs"", ""implementation_options"", ""accessibility""], ""len"": 9}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/ui/relationship_sidebar_spec.json,other,dict,5,,version|component|tabs|primary_actions|warnings,423,"{""type"": ""dict"", ""keys"": [""version"", ""component"", ""tabs"", ""primary_actions"", ""warnings""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/warehouse/gold/dim_champion.json,champions,list,138,138,,8116592,"{""type"": ""list"", ""len"": 138, ""first"": {""type"": ""dict"", ""keys"": [""id"", ""entity_id"", ""name"", ""title"", ""entity_type"", ""game"", ""not_lol_pc"", ""patch_version"", ""valid_from_patch"", ""valid_to_patch"", ""brief_description"", ""full_description"", ""classes"", ""class_tags"", ""roles"", ""positions"", ""lanes"", ""lane_tags"", ""resource"", ""range_type""], ""len"": 38}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/warehouse/gold/dim_item.json,items,list,116,116,,547571,"{""type"": ""list"", ""len"": 116, ""first"": {""type"": ""dict"", ""keys"": [""id"", ""entity_id"", ""name"", ""entity_type"", ""game"", ""not_lol_pc"", ""patch_version"", ""current_list_status"", ""brief_description"", ""full_description"", ""item_class"", ""item_tier"", ""build_slot_type"", ""valid_build_option"", ""support_item_compatible"", ""role_tags"", ""class_tags"", ""stat_tags"", ""damage_types"", ""defense_types""], ""len"": 36}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/warehouse/gold/dim_rune.json,runes,list,53,53,,159783,"{""type"": ""list"", ""len"": 53, ""first"": {""type"": ""dict"", ""keys"": [""id"", ""name"", ""entity_type"", ""game"", ""not_lol_pc"", ""patch_version"", ""rune_type"", ""path"", ""slot"", ""slot_index"", ""brief_description"", ""full_description"", ""stats"", ""cooldowns"", ""active_effects"", ""passive_effects"", ""damage_types"", ""defense_types"", ""effect_tags"", ""best_for""], ""len"": 28}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/warehouse/gold/dim_spell.json,spells,list,9,9,,40947,"{""type"": ""list"", ""len"": 9, ""first"": {""type"": ""dict"", ""keys"": [""id"", ""name"", ""aliases"", ""entity_type"", ""game"", ""not_lol_pc"", ""patch_version"", ""valid_from_patch"", ""valid_to_patch"", ""brief_description"", ""full_description"", ""spell_slot_type"", ""availability"", ""stats"", ""cooldowns"", ""range"", ""breaks_stealth"", ""active_effects"", ""passive_effects"", ""damage_types""], ""len"": 37}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1_1/riftcoach_wr_intelligence_database_v0_6_0_chunk1_1/ai/graph_explorer_ai_prompt_templates.json,ai,dict,2,,version|templates,796,"{""type"": ""dict"", ""keys"": [""version"", ""templates""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1_1/riftcoach_wr_intelligence_database_v0_6_0_chunk1_1/ai/graph_explorer_answer_policy.json,ai,dict,2,,version|rules,427,"{""type"": ""dict"", ""keys"": [""version"", ""rules""], ""len"": 2}"
